Price,Close,High,Low,Open,Volume
Ticker,^CMC200,^CMC200,^CMC200,^CMC200,^CMC200
Date,,,,,
2024-06-19,1384.4930419921875,1386.1309814453125,1384.156982421875,1385.98095703125,0
2024-06-20,1360.64697265625,1360.6490478515625,1359.9420166015625,1359.9420166015625,0
2024-06-21,1326.0799560546875,1361.875,1316.875,1359.9420166015625,0
2024-06-24,1248.7950439453125,1252.095947265625,1248.35205078125,1249.4930419921875,0
2024-06-25,1284.281982421875,1288.833984375,1283.623046875,1284.041015625,0
2024-06-26,1265.2159423828125,1269.1619873046875,1265.2159423828125,1269.133056640625,0
2024-06-27,1283.95703125,1283.95703125,1281.22998046875,1281.4749755859375,0
2024-06-28,1256.885009765625,1294.6810302734375,1253.385009765625,1281.4749755859375,0
2024-07-01,1343.154052734375,1347.7559814453125,1340.06396484375,1347.2030029296875,0
2024-07-02,1332.5770263671875,1333.656005859375,1332.0379638671875,1332.1700439453125,0
2024-07-03,1262.3699951171875,1262.3699951171875,1259.092041015625,1260.9189453125,0
2024-07-04,1214.0550537109375,1265.0780029296875,1189.23095703125,1260.9189453125,0
2024-07-05,1172.1300048828125,1225.0179443359375,1118.06298828125,1220.31396484375,0
2024-07-08,1216.333984375,1220.5880126953125,1213.6199951171875,1215.199951171875,0
2024-07-09,1206.4429931640625,1208.3389892578125,1199.48095703125,1201.4599609375,0
2024-07-10,1204.6929931640625,1205.6639404296875,1199.93603515625,1200.073974609375,0
2024-07-11,1201.906982421875,1202.3919677734375,1197.9549560546875,1201.5240478515625,0
2024-07-12,1204.3900146484375,1222.6820068359375,1183.970947265625,1201.5240478515625,0
2024-07-15,1343.386962890625,1347.114013671875,1324.4620361328125,1324.4620361328125,0
2024-07-16,1340.3800048828125,1340.9969482421875,1333.64404296875,1340.9969482421875,0
2024-07-17,1331.9630126953125,1336.1939697265625,1330.323974609375,1334.5150146484375,0
2024-07-18,1330.2469482421875,1332.0909423828125,1325.071044921875,1326.79296875,0
2024-07-19,1383.0489501953125,1391.5340576171875,1316.18701171875,1326.79296875,0
2024-07-22,1380.741943359375,1392.0179443359375,1380.741943359375,1391.8890380859375,0
2024-07-23,1363.843994140625,1364.08203125,1359.8370361328125,1361.904052734375,0
2024-07-24,1340.1719970703125,1346.9439697265625,1340.0279541015625,1346.9439697265625,0
2024-07-25,1329.85302734375,1337.5379638671875,1329.81298828125,1333.2939453125,0
2024-07-26,1367.739013671875,1378.31103515625,1293.751953125,1333.2939453125,0
2024-07-29,1371.60302734375,1377.23095703125,1371.60302734375,1375.41796875,0
2024-07-30,1348.81298828125,1351.3289794921875,1348.134033203125,1350.93505859375,0
2024-07-31,1354.6949462890625,1355.010009765625,1348.384033203125,1354.010986328125,0
2024-08-01,1321.7049560546875,1327.532958984375,1314.5579833984375,1314.5579833984375,0
2024-08-02,1308.2840576171875,1328.3809814453125,1294.166015625,1314.5579833984375,0
