Price,Close,High,Low,Open,Volume
Ticker,^SPGSCI,^SPGSCI,^SPGSCI,^SPGSCI,^SPGSCI
Date,,,,,
2024-03-25,579.760009765625,582.4000244140625,574.4400024414062,574.4400024414062,0
2024-03-26,575.5700073242188,580.989990234375,575.0399780273438,579.760009765625,0
2024-03-27,573.8900146484375,575.5700073242188,570.4500122070312,575.5700073242188,0
2024-03-28,582.47998046875,582.6300048828125,573.6900024414062,573.8900146484375,0
2024-04-01,583.8800048828125,587.3300170898438,579.739990234375,582.47998046875,0
2024-04-02,590.5700073242188,591.9500122070312,583.8800048828125,583.8800048828125,0
2024-04-03,595.030029296875,597.0700073242188,590.3699951171875,590.5700073242188,0
2024-04-04,599.1799926757812,601.3300170898438,592.5399780273438,595.030029296875,0
2024-04-05,601.9099731445312,604.52001953125,598.7999877929688,599.1099853515625,0
2024-04-08,599.1699829101562,602.6300048828125,591.52001953125,601.7999877929688,0
2024-04-09,595.7000122070312,601.489990234375,595.0999755859375,599.0900268554688,0
2024-04-10,598.0900268554688,599.75,592.739990234375,595.6400146484375,0
2024-04-11,594.1300048828125,600.52001953125,592.9400024414062,598.010009765625,0
2024-04-12,598.3200073242188,606.8099975585938,594.1300048828125,594.1300048828125,0
2024-04-15,596.9500122070312,601.52001953125,591.1300048828125,598.3200073242188,0
2024-04-16,596.8099975585938,600.1699829101562,593.3400268554688,596.9500122070312,0
2024-04-17,587.1500244140625,597.1199951171875,585.8699951171875,596.8099975585938,0
2024-04-18,586.4600219726562,589.030029296875,583.2999877929688,587.1500244140625,0
2024-04-19,590.27001953125,602.0,584.3699951171875,586.4600219726562,0
2024-04-22,589.9600219726562,590.8599853515625,583.469970703125,590.27001953125,0
2024-04-23,593.8200073242188,593.969970703125,583.3099975585938,589.9600219726562,0
2024-04-24,592.1599731445312,595.5499877929688,591.010009765625,593.8200073242188,0
2024-04-25,594.5999755859375,595.1400146484375,588.969970703125,592.1599731445312,0
2024-04-26,595.9400024414062,598.9500122070312,594.0800170898438,594.5999755859375,0
2024-04-29,592.5599975585938,596.4400024414062,591.6500244140625,595.9199829101562,0
2024-04-30,586.1699829101562,592.7999877929688,582.280029296875,592.5599975585938,0
2024-05-01,572.6699829101562,586.1699829101562,572.1799926757812,586.1699829101562,0
2024-05-02,573.1699829101562,576.97998046875,570.0700073242188,572.6699829101562,0
2024-05-03,573.1900024414062,578.1099853515625,572.5599975585938,573.1699829101562,0
2024-05-06,576.9500122070312,578.7000122070312,571.77001953125,573.1900024414062,0
2024-05-07,577.739990234375,580.0999755859375,573.5900268554688,577.1400146484375,0
2024-05-08,577.2899780273438,578.22998046875,571.239990234375,578.0,0
2024-05-09,578.9500122070312,581.0599975585938,577.4500122070312,577.47998046875,0
2024-05-10,577.1500244140625,583.739990234375,576.7999877929688,579.0800170898438,0
2024-05-13,579.5,582.22998046875,574.3400268554688,577.3400268554688,0
2024-05-14,575.52001953125,580.7000122070312,574.2100219726562,579.5,0
2024-05-15,578.8699951171875,580.3099975585938,571.8400268554688,575.52001953125,0
2024-05-16,581.5700073242188,583.3400268554688,578.3699951171875,578.8699951171875,0
2024-05-17,587.47998046875,587.7100219726562,581.5700073242188,581.5700073242188,0
2024-05-20,591.0499877929688,592.760009765625,586.5,587.47998046875,0
2024-05-21,588.9400024414062,591.4600219726562,584.6900024414062,591.0499877929688,0
2024-05-22,583.1900024414062,588.9400024414062,581.8699951171875,588.9400024414062,0
2024-05-23,579.8900146484375,588.0499877929688,578.4199829101562,583.1900024414062,0
2024-05-24,581.6900024414062,583.5700073242188,577.3200073242188,579.8900146484375,0
2024-05-28,592.4400024414062,593.5499877929688,581.6900024414062,581.6900024414062,0
2024-05-29,587.530029296875,595.5399780273438,586.9000244140625,592.4400024414062,0
2024-05-30,578.3099975585938,587.8200073242188,578.030029296875,587.530029296875,0
2024-05-31,573.280029296875,581.719970703125,571.489990234375,578.3099975585938,0
2024-06-03,563.8200073242188,576.8499755859375,562.5,573.280029296875,0
2024-06-04,557.9000244140625,563.8200073242188,555.780029296875,563.8200073242188,0
2024-06-05,560.010009765625,560.6699829101562,556.0999755859375,557.9000244140625,0
2024-06-06,569.1199951171875,569.8499755859375,560.010009765625,560.010009765625,0
2024-06-07,564.4199829101562,570.9500122070312,563.3099975585938,569.0,0
2024-06-10,571.7000122070312,572.52001953125,563.8599853515625,564.3900146484375,0
2024-06-11,573.0,575.2000122070312,569.5800170898438,571.5700073242188,0
2024-06-12,576.47998046875,579.6900024414062,572.8699951171875,572.8699951171875,0
2024-06-13,577.030029296875,578.6599731445312,573.02001953125,576.280029296875,0
2024-06-14,575.0900268554688,579.3300170898438,573.7000122070312,577.030029296875,0
2024-06-17,577.3499755859375,578.0900268554688,571.02001953125,575.0900268554688,0
2024-06-18,582.3300170898438,582.510009765625,574.239990234375,577.3499755859375,0
2024-06-20,583.02001953125,585.9000244140625,581.8300170898438,582.3300170898438,0
2024-06-21,579.0599975585938,583.989990234375,577.9099731445312,583.02001953125,0
2024-06-24,582.2100219726562,582.4600219726562,576.239990234375,579.0599975585938,0
2024-06-25,577.3699951171875,583.3699951171875,576.77001953125,582.2100219726562,0
2024-06-26,577.6699829101562,580.469970703125,575.1900024414062,577.3699951171875,0
2024-06-27,580.489990234375,583.5399780273438,576.469970703125,577.6699829101562,0
2024-06-28,578.3900146484375,585.4500122070312,577.260009765625,580.489990234375,0
2024-07-01,584.5499877929688,584.9199829101562,578.02001953125,578.3900146484375,0
2024-07-02,584.4500122070312,589.1900024414062,584.1900024414062,584.5499877929688,0
2024-07-03,588.719970703125,588.8200073242188,584.1400146484375,584.4500122070312,0
2024-07-05,587.0999755859375,592.2100219726562,586.9500122070312,588.719970703125,0
2024-07-08,579.8300170898438,586.6799926757812,579.1799926757812,586.3599853515625,0
2024-07-09,573.780029296875,579.9299926757812,573.6199951171875,579.1199951171875,0
2024-07-10,573.02001953125,575.77001953125,569.8900146484375,573.0399780273438,0
2024-07-11,574.3300170898438,576.3900146484375,571.5,572.22998046875,0
2024-07-12,572.3900146484375,576.0900268554688,571.9600219726562,573.4400024414062,0
2024-07-15,568.8099975585938,572.7899780273438,567.7000122070312,572.3900146484375,0
2024-07-16,564.2100219726562,568.9600219726562,561.8800048828125,568.8099975585938,0
2024-07-17,568.4600219726562,568.8099975585938,562.989990234375,564.2100219726562,0
2024-07-18,566.719970703125,572.0,563.9000244140625,568.4600219726562,0
2024-07-19,555.8499755859375,566.719970703125,555.739990234375,566.719970703125,0
2024-07-22,556.8900146484375,558.6099853515625,552.47998046875,555.8499755859375,0
2024-07-23,551.4099731445312,558.5,550.4500122070312,556.8900146484375,0
2024-07-24,553.9199829101562,556.7999877929688,551.3499755859375,551.4099731445312,0
2024-07-25,554.989990234375,555.3300170898438,545.8699951171875,553.9199829101562,0
2024-07-26,549.280029296875,557.2000122070312,546.8400268554688,554.989990234375,0
2024-07-29,543.1400146484375,551.72998046875,541.6900024414062,549.280029296875,0
2024-07-30,539.1099853515625,543.25,537.760009765625,543.1400146484375,0
2024-07-31,551.4400024414062,552.0599975585938,539.1099853515625,539.1099853515625,0
2024-08-01,544.3699951171875,555.8699951171875,544.3499755859375,551.4400024414062,0
2024-08-02,533.0599975585938,548.5800170898438,531.47998046875,544.3699951171875,0
2024-08-05,529.3499755859375,535.2999877929688,521.8099975585938,533.0599975585938,0
2024-08-06,530.760009765625,535.7000122070312,526.219970703125,529.3499755859375,0
2024-08-07,537.3699951171875,539.6199951171875,527.5,530.3699951171875,0
2024-08-08,539.4000244140625,540.469970703125,533.6400146484375,536.8699951171875,0
2024-08-09,542.0800170898438,542.7999877929688,538.260009765625,538.8900146484375,0
2024-08-12,551.8300170898438,552.0499877929688,540.8599853515625,541.52001953125,0
2024-08-13,544.4099731445312,551.1199951171875,543.8699951171875,551.1199951171875,0
2024-08-14,541.8499755859375,547.47998046875,541.3599853515625,544.4099731445312,0
2024-08-15,546.510009765625,549.1300048828125,541.8099975585938,541.8499755859375,0
2024-08-16,540.0800170898438,546.510009765625,536.6099853515625,546.510009765625,0
2024-08-19,536.75,542.5999755859375,535.9400024414062,540.0800170898438,0
2024-08-20,534.3300170898438,539.489990234375,532.239990234375,536.75,0
2024-08-21,530.510009765625,537.9199829101562,528.8599853515625,534.3300170898438,0
2024-08-22,532.1400146484375,534.010009765625,528.6500244140625,530.510009765625,0
2024-08-23,540.4600219726562,541.3499755859375,532.0800170898438,532.1400146484375,0
2024-08-26,549.2999877929688,550.4199829101562,540.4600219726562,540.4600219726562,0
2024-08-27,544.5399780273438,549.8599853515625,544.0499877929688,549.2999877929688,0
2024-08-28,538.1500244140625,545.6599731445312,536.489990234375,544.5399780273438,0
2024-08-29,544.0800170898438,545.719970703125,535.72998046875,538.1500244140625,0
2024-08-30,536.75,547.9299926757812,536.6500244140625,544.0800170898438,0
2024-09-03,524.7899780273438,538.239990234375,523.3499755859375,536.75,0
2024-09-04,520.2000122070312,528.1300048828125,519.7899780273438,524.7899780273438,0
2024-09-05,520.1500244140625,526.260009765625,518.9299926757812,520.2000122070312,0
2024-09-06,511.05999755859375,523.72998046875,509.7799987792969,520.1500244140625,0
2024-09-09,514.8200073242188,515.9099731445312,509.0899963378906,510.8800048828125,0
2024-09-10,504.2200012207031,516.5999755859375,502.45001220703125,514.6199951171875,0
2024-09-11,510.79998779296875,512.6199951171875,503.6600036621094,504.07000732421875,0
2024-09-12,518.969970703125,521.969970703125,510.5299987792969,510.5899963378906,0
2024-09-13,519.0999755859375,524.7100219726562,518.6599731445312,518.6699829101562,0
2024-09-16,523.5800170898438,525.9500122070312,517.7999877929688,519.0999755859375,0
2024-09-17,527.6400146484375,529.5900268554688,521.719970703125,523.5800170898438,0
2024-09-18,528.5800170898438,530.280029296875,523.8599853515625,527.6400146484375,0
2024-09-19,533.989990234375,535.280029296875,524.7000122070312,528.5800170898438,0
2024-09-20,533.4099731445312,535.0599975585938,530.27001953125,533.989990234375,0
2024-09-23,534.3599853515625,539.5900268554688,531.1199951171875,533.4099731445312,0
2024-09-24,541.1400146484375,544.3400268554688,534.27001953125,534.3599853515625,0
2024-09-25,536.7999877929688,542.8800048828125,535.0800170898438,541.1400146484375,0
2024-09-26,531.1900024414062,538.4600219726562,527.4099731445312,536.7999877929688,0
2024-09-27,532.9299926757812,534.5499877929688,528.0900268554688,531.1900024414062,0
2024-09-30,532.8800048828125,537.77001953125,529.9000244140625,532.9299926757812,0
2024-10-01,540.8699951171875,548.030029296875,525.7100219726562,532.8800048828125,0
2024-10-02,543.510009765625,551.8400268554688,540.8699951171875,540.8699951171875,0
2024-10-03,555.5399780273438,556.3599853515625,543.510009765625,543.510009765625,0
2024-10-04,557.3699951171875,561.77001953125,555.219970703125,555.5399780273438,0
2024-10-07,566.6500244140625,567.3599853515625,554.780029296875,557.510009765625,0
2024-10-08,550.8099975585938,567.8300170898438,547.72998046875,566.8499755859375,0
2024-10-09,547.77001953125,554.8099975585938,541.6799926757812,551.1099853515625,0
2024-10-10,559.25,560.239990234375,548.0,548.0,0
2024-10-11,559.6400146484375,562.3499755859375,555.530029296875,559.3900146484375,0
2024-10-14,550.4000244140625,559.6400146484375,549.77001953125,559.6400146484375,0
2024-10-15,536.760009765625,550.4299926757812,533.72998046875,550.4000244140625,0
2024-10-16,536.0599975585938,539.8599853515625,533.7100219726562,536.760009765625,0
2024-10-17,537.02001953125,539.7100219726562,532.9000244140625,536.0599975585938,0
2024-10-18,531.989990234375,540.4099731445312,530.27001953125,537.02001953125,0
2024-10-21,536.489990234375,539.1799926757812,531.989990234375,531.989990234375,0
2024-10-22,545.3699951171875,546.47998046875,534.7000122070312,536.489990234375,0
2024-10-23,542.0,545.6799926757812,539.4199829101562,545.3699951171875,0
2024-10-24,540.4500122070312,549.1599731445312,538.1400146484375,542.0,0
2024-10-25,546.3200073242188,546.6900024414062,538.3099975585938,540.4500122070312,0
2024-10-28,527.5,541.6599731445312,526.5800170898438,541.6599731445312,0
2024-10-29,527.510009765625,532.3200073242188,525.3800048828125,527.5,0
2024-10-30,533.3900146484375,535.3300170898438,527.510009765625,527.510009765625,0
2024-10-31,534.2000122070312,538.5999755859375,531.7899780273438,533.3900146484375,0
2024-11-01,534.7999877929688,543.4099731445312,534.2000122070312,534.2000122070312,0
2024-11-04,543.0399780273438,543.8499755859375,534.3699951171875,534.7999877929688,0
2024-11-05,545.5,548.6099853515625,542.260009765625,543.0399780273438,0
2024-11-06,541.47998046875,545.8200073242188,532.6400146484375,545.5,0
2024-11-07,547.219970703125,548.7999877929688,539.8599853515625,542.0,0
2024-11-08,538.4199829101562,547.9600219726562,537.239990234375,547.8099975585938,0
2024-11-11,530.4199829101562,540.0499877929688,529.2000122070312,539.0,0
2024-11-12,530.5,535.0,529.47998046875,531.0800170898438,0
2024-11-13,531.47998046875,534.0900268554688,525.4199829101562,531.1099853515625,0
2024-11-14,530.3400268554688,535.0499877929688,528.5399780273438,531.47998046875,0
2024-11-15,527.1900024414062,532.6199951171875,525.8499755859375,530.3400268554688,0
2024-11-18,538.0499877929688,538.6699829101562,526.5800170898438,527.1900024414062,0
2024-11-19,539.260009765625,541.239990234375,536.0999755859375,538.0499877929688,0
2024-11-20,539.27001953125,542.47998046875,538.7899780273438,539.260009765625,0
2024-11-21,543.8400268554688,546.4099731445312,539.27001953125,539.27001953125,0
2024-11-22,547.1900024414062,548.0900268554688,540.7999877929688,543.8400268554688,0
2024-11-25,538.5900268554688,549.8699951171875,538.0700073242188,547.27001953125,0
2024-11-26,538.989990234375,544.6199951171875,535.8900146484375,538.5900268554688,0
2024-11-27,536.7899780273438,540.8200073242188,535.0499877929688,538.989990234375,0
2024-11-29,535.7100219726562,541.6699829101562,535.47998046875,536.7899780273438,0
2024-12-02,533.280029296875,539.52001953125,531.8200073242188,535.7100219726562,0
2024-12-03,540.02001953125,541.4000244140625,532.4500122070312,533.280029296875,0
2024-12-04,535.1699829101562,541.9299926757812,534.97998046875,540.02001953125,0
2024-12-05,534.6199951171875,538.3200073242188,533.2899780273438,535.1699829101562,0
2024-12-06,531.47998046875,534.8599853515625,529.760009765625,534.3499755859375,0
2024-12-09,537.22998046875,539.6699829101562,531.27001953125,531.27001953125,0
2024-12-10,538.8599853515625,540.4099731445312,534.6099853515625,536.9600219726562,0
2024-12-11,545.3599853515625,545.780029296875,538.52001953125,538.5999755859375,0
2024-12-12,543.1699829101562,546.719970703125,539.4199829101562,545.0,0
2024-12-13,546.2999877929688,546.7100219726562,542.8800048828125,543.1699829101562,0
2024-12-16,543.1500244140625,546.2999877929688,542.75,546.2999877929688,0
2024-12-17,538.760009765625,543.8499755859375,534.989990234375,543.1500244140625,0
2024-12-18,539.9400024414062,543.52001953125,538.52001953125,538.760009765625,0
2024-12-19,535.8800048828125,540.8300170898438,534.739990234375,539.9400024414062,0
2024-12-20,539.0700073242188,540.4199829101562,533.1500244140625,535.8800048828125,0
2024-12-23,537.3300170898438,542.3499755859375,534.760009765625,539.0700073242188,0
2024-12-24,541.75,542.8400268554688,537.3300170898438,537.3300170898438,0
2024-12-26,540.0,543.4199829101562,539.0,541.75,0
2024-12-27,543.1500244140625,543.6699829101562,539.010009765625,540.0,0
2024-12-30,547.9099731445312,551.6300048828125,543.1500244140625,543.1500244140625,0
2024-12-31,549.6400146484375,550.7000122070312,545.8300170898438,547.9099731445312,0
2025-01-02,555.6300048828125,558.719970703125,549.6400146484375,549.6400146484375,0
2025-01-03,553.6400146484375,557.22998046875,552.27001953125,555.6300048828125,0
2025-01-06,555.8200073242188,561.6900024414062,553.6400146484375,553.6400146484375,0
2025-01-07,557.3400268554688,558.8400268554688,552.9299926757812,555.8200073242188,0
2025-01-08,552.8800048828125,560.8200073242188,552.1900024414062,556.8900146484375,0
2025-01-10,570.969970703125,573.7999877929688,557.3699951171875,557.3699951171875,0
2025-01-13,576.1300048828125,578.6799926757812,570.1099853515625,570.1099853515625,0
2025-01-14,571.9000244140625,575.1199951171875,571.0999755859375,575.0499877929688,0
2025-01-15,581.77001953125,583.1599731445312,571.1900024414062,571.9000244140625,0
2025-01-16,579.3300170898438,583.969970703125,575.2899780273438,581.77001953125,0
2025-01-17,577.9600219726562,581.8400268554688,575.5700073242188,579.3300170898438,0
2025-01-21,572.989990234375,577.9600219726562,569.8400268554688,577.9600219726562,0
2025-01-22,572.27001953125,575.030029296875,570.260009765625,572.989990234375,0
