Price,Close,High,Low,Open,Volume
Ticker,^XDE,^XDE,^XDE,^XDE,^XDE
Date,,,,,
2024-04-29,107.2300033569336,107.30000305175781,106.9000015258789,107.1500015258789,0
2024-04-30,106.71800231933594,107.24199676513672,106.6510009765625,107.20099639892578,0
2024-05-01,107.13700103759766,107.3270034790039,106.70800018310547,106.71800231933594,0
2024-05-02,107.26399993896484,107.3030014038086,106.74299621582031,107.02300262451172,0
2024-05-03,107.61000061035156,108.1259994506836,107.43800354003906,107.4530029296875,0
2024-05-06,107.6780014038086,107.90799713134766,107.375,107.7249984741211,0
2024-05-07,107.55999755859375,107.91000366210938,107.47899627685547,107.66699981689453,0
2024-05-08,107.47899627685547,107.57599639892578,107.4010009765625,107.46299743652344,0
2024-05-09,107.83300018310547,107.84500122070312,107.27200317382812,107.27200317382812,0
2024-05-10,107.71600341796875,107.9020004272461,107.6050033569336,107.79299926757812,0
2024-05-13,107.88800048828125,108.09500122070312,107.86699676513672,107.89199829101562,0
2024-05-14,108.18900299072266,108.26000213623047,107.6760025024414,107.92500305175781,0
2024-05-15,108.81199645996094,108.86199951171875,108.28099822998047,108.29299926757812,0
2024-05-16,108.6729965209961,108.7699966430664,108.54399871826172,108.66699981689453,0
2024-05-17,108.6969985961914,108.78600311279297,108.38999938964844,108.43199920654297,0
2024-05-20,108.58200073242188,108.70700073242188,108.54399871826172,108.59700012207031,0
2024-05-21,108.54499816894531,108.70600128173828,108.31999969482422,108.68399810791016,0
2024-05-22,108.23300170898438,108.47000122070312,108.17500305175781,108.27400207519531,0
2024-05-23,108.1500015258789,108.61000061035156,108.0479965209961,108.50700378417969,0
2024-05-24,108.47200012207031,108.5790023803711,108.38099670410156,108.40899658203125,0
2024-05-28,108.58499908447266,108.88200378417969,108.5510025024414,108.83899688720703,0
2024-05-29,108.02100372314453,108.58499908447266,107.9800033569336,108.49800109863281,0
2024-05-30,108.322998046875,108.45099639892578,108.12899780273438,108.18399810791016,0
2024-05-31,108.50900268554688,108.822998046875,108.39800262451172,108.5270004272461,0
2024-06-03,109.02100372314453,109.0469970703125,108.40599822998047,108.43299865722656,0
2024-06-04,108.80799865722656,108.87699890136719,108.61399841308594,108.61399841308594,0
2024-06-05,108.70600128173828,108.91699981689453,108.54399871826172,108.67900085449219,0
2024-06-06,108.91899871826172,109.01899719238281,108.64299774169922,108.67500305175781,0
2024-06-07,108.01799774169922,109.0,107.94999694824219,108.98600006103516,0
2024-06-10,107.64700317382812,107.66699981689453,107.33200073242188,107.53600311279297,0
2024-06-11,107.41100311279297,107.49400329589844,107.19499969482422,107.29199981689453,0
2024-06-12,108.09400177001953,108.52400207519531,107.62100219726562,107.64299774169922,0
2024-06-13,107.4000015258789,108.15799713134766,107.33000183105469,107.83399963378906,0
2024-06-14,107.02799987792969,107.07499694824219,106.677001953125,106.94000244140625,0
2024-06-17,107.31800079345703,107.37799835205078,107.07099914550781,107.09300231933594,0
2024-06-18,107.39299774169922,107.61499786376953,107.10700225830078,107.16300201416016,0
2024-06-20,107.02799987792969,107.30899810791016,107.01799774169922,107.14800262451172,0
2024-06-21,106.9280014038086,106.97799682617188,106.78199768066406,106.88899993896484,0
2024-06-24,107.34200286865234,107.46399688720703,107.21800231933594,107.35900115966797,0
2024-06-25,107.13800048828125,107.1760025024414,106.90799713134766,107.09300231933594,0
2024-06-26,106.802001953125,106.95700073242188,106.66100311279297,106.94000244140625,0
2024-06-27,107.04000091552734,107.26499938964844,106.84600067138672,106.927001953125,0
2024-06-28,107.14299774169922,107.24800109863281,106.9280014038086,106.9729995727539,0
2024-07-01,107.37899780273438,107.6969985961914,107.1969985961914,107.48899841308594,0
2024-07-02,107.45999908447266,107.47200012207031,107.23999786376953,107.23999786376953,0
2024-07-03,107.8270034790039,108.16899871826172,107.55000305175781,107.57599639892578,0
2024-07-05,108.38899993896484,108.4260025024414,108.01699829101562,108.18800354003906,0
2024-07-08,108.25,108.44999694824219,108.22000122070312,108.33999633789062,0
2024-07-09,108.13999938964844,108.27999877929688,108.05999755859375,108.13999938964844,0
2024-07-10,108.29000091552734,108.30999755859375,108.16999816894531,108.26000213623047,0
2024-07-11,108.68000030517578,109.0,108.44999694824219,108.55000305175781,0
2024-07-12,109.06999969482422,109.11000061035156,108.73999786376953,108.87999725341797,0
2024-07-15,108.94999694824219,109.22000122070312,108.93000030517578,109.05999755859375,0
2024-07-16,108.9990005493164,109.05599975585938,108.71499633789062,109.02100372314453,0
2024-07-17,109.39099884033203,109.48100280761719,109.23699951171875,109.34700012207031,0
2024-07-18,108.97799682617188,109.36599731445312,108.93599700927734,109.2770004272461,0
2024-07-19,108.80799865722656,108.94200134277344,108.75700378417969,108.93199920654297,0
2024-07-22,108.88700103759766,108.97000122070312,108.7300033569336,108.85700225830078,0
2024-07-23,108.54100036621094,108.63500213623047,108.43900299072266,108.56999969482422,0
2024-07-24,108.40499877929688,108.66500091552734,108.36000061035156,108.46099853515625,0
2024-07-25,108.4729995727539,108.69999694824219,108.3030014038086,108.45500183105469,0
2024-07-26,108.5979995727539,108.68299865722656,108.49600219726562,108.61000061035156,0
2024-07-29,108.23300170898438,108.26799774169922,108.02799987792969,108.17900085449219,0
2024-07-30,108.14700317382812,108.26000213623047,107.98500061035156,108.24400329589844,0
2024-07-31,108.25399780273438,108.49400329589844,108.02100372314453,108.28199768066406,0
2024-08-01,107.91799926757812,108.17900085449219,107.80400085449219,107.91899871826172,0
2024-08-02,109.11000061035156,109.26599884033203,108.29199981689453,108.31300354003906,0
2024-08-05,109.50800323486328,110.08399963378906,109.44000244140625,109.63700103759766,0
2024-08-06,109.29100036621094,109.3479995727539,109.0469970703125,109.16799926757812,0
2024-08-07,109.21600341796875,109.36599731445312,109.1259994506836,109.23300170898438,0
2024-08-08,109.1760025024414,109.3239974975586,108.81600189208984,109.30599975585938,0
2024-08-09,109.19300079345703,109.31300354003906,109.09100341796875,109.16000366210938,0
2024-08-12,109.31500244140625,109.39399719238281,109.1520004272461,109.25800323486328,0
2024-08-13,109.927001953125,109.99600219726562,109.25599670410156,109.3030014038086,0
2024-08-14,110.12100219726562,110.4729995727539,110.0459976196289,110.2249984741211,0
2024-08-15,109.72599792480469,110.14199829101562,109.49600219726562,110.13300323486328,0
2024-08-16,110.19599914550781,110.2979965209961,109.8270034790039,109.9229965209961,0
2024-08-19,110.85099792480469,110.86399841308594,110.3030014038086,110.4229965209961,0
2024-08-20,111.27799987792969,111.30400085449219,110.80500030517578,110.80799865722656,0
2024-08-21,111.49500274658203,111.73999786376953,110.99299621582031,111.14700317382812,0
2024-08-22,111.12200164794922,111.43299865722656,110.98200225830078,111.36699676513672,0
2024-08-23,111.91600036621094,112.01000213623047,111.05500030517578,111.18900299072266,0
2024-08-26,111.6259994506836,111.79000091552734,111.50199890136719,111.65299987792969,0
2024-08-27,111.83399963378906,111.90599822998047,111.50499725341797,111.60600280761719,0
2024-08-28,111.1969985961914,111.3759994506836,111.05000305175781,111.20099639892578,0
2024-08-29,110.77400207519531,110.9729995727539,110.55599975585938,110.96199798583984,0
2024-08-30,110.51699829101562,110.88099670410156,110.43000030517578,110.81500244140625,0
2024-09-03,110.43000030517578,110.68399810791016,110.26399993896484,110.36399841308594,0
2024-09-04,110.83699798583984,110.9520034790039,110.4000015258789,110.50299835205078,0
2024-09-05,111.10199737548828,111.1969985961914,110.76499938964844,110.95099639892578,0
2024-09-06,110.85099792480469,111.552001953125,110.65799713134766,111.07099914550781,0
2024-09-09,110.37100219726562,110.53700256347656,110.33699798583984,110.447998046875,0
2024-09-10,110.1969985961914,110.36799621582031,110.1500015258789,110.31300354003906,0
2024-09-11,110.13400268554688,110.48899841308594,110.0199966430664,110.43599700927734,0
2024-09-12,110.7300033569336,110.75900268554688,110.10199737548828,110.13899993896484,0
2024-09-13,110.7699966430664,111.01799774169922,110.72699737548828,110.84300231933594,0
2024-09-16,111.32599639892578,111.3759994506836,111.05000305175781,111.23699951171875,0
2024-09-17,111.15299987792969,111.43399810791016,111.11399841308594,111.38500213623047,0
2024-09-18,111.18299865722656,111.88600158691406,110.96800231933594,111.24400329589844,0
2024-09-19,111.62100219726562,111.67900085449219,111.16699981689453,111.58000183105469,0
2024-09-20,111.61399841308594,111.77100372314453,111.36199951171875,111.61599731445312,0
2024-09-23,111.13800048828125,111.43399810791016,111.08499908447266,111.1969985961914,0
2024-09-24,111.78700256347656,111.8499984741211,111.29199981689453,111.29199981689453,0
2024-09-25,111.32599639892578,112.13899993896484,111.21600341796875,111.95700073242188,0
2024-09-26,111.76799774169922,111.89299774169922,111.25800323486328,111.54100036621094,0
2024-09-27,111.65799713134766,112.0270004272461,111.46399688720703,111.625,0
2024-09-30,111.34200286865234,112.01300048828125,111.13700103759766,111.97699737548828,0
2024-10-01,110.68800354003906,110.88700103759766,110.45700073242188,110.84700012207031,0
2024-10-02,110.48200225830078,110.77400207519531,110.3270034790039,110.75599670410156,0
2024-10-03,110.3239974975586,110.46900177001953,110.05000305175781,110.4280014038086,0
2024-10-04,109.64800262451172,110.33200073242188,109.51300048828125,110.32499694824219,0
2024-10-07,109.76000213623047,109.86900329589844,109.65699768066406,109.76799774169922,0
2024-10-08,109.7750015258789,109.89900207519531,109.61000061035156,109.8759994506836,0
2024-10-09,109.39099884033203,109.62999725341797,109.36199951171875,109.54000091552734,0
2024-10-10,109.3489990234375,109.54900360107422,109.00399780273438,109.30899810791016,0
2024-10-11,109.37899780273438,109.52400207519531,109.26200103759766,109.31099700927734,0
2024-10-14,109.07599639892578,109.27400207519531,108.88400268554688,109.12699890136719,0
2024-10-15,108.9209976196289,109.16699981689453,108.81900024414062,109.01000213623047,0
2024-10-16,108.63600158691406,109.01399993896484,108.5199966430664,108.94400024414062,0
2024-10-17,108.31500244140625,108.73600006103516,108.11100006103516,108.63300323486328,0
2024-10-18,108.66500091552734,108.69599914550781,108.46499633789062,108.48300170898438,0
2024-10-21,108.15599822998047,108.59200286865234,108.11199951171875,108.55699920654297,0
2024-10-22,107.98200225830078,108.21600341796875,107.9260025024414,108.1760025024414,0
2024-10-23,107.83200073242188,107.86599731445312,107.61299896240234,107.63200378417969,0
2024-10-24,108.27799987792969,108.33000183105469,107.89299774169922,107.95099639892578,0
2024-10-25,107.94999694824219,108.39299774169922,107.93099975585938,108.21399688720703,0
2024-10-28,108.14299774169922,108.2760009765625,108.0999984741211,108.19599914550781,0
2024-10-29,108.1510009765625,108.18599700927734,107.68900299072266,107.99199676513672,0
2024-10-30,108.59200286865234,108.71399688720703,108.08100128173828,108.24299621582031,0
2024-10-31,108.8489990234375,108.87999725341797,108.46700286865234,108.68199920654297,0
2024-11-01,108.55999755859375,109.05599975585938,108.31900024414062,108.67900085449219,0
2024-11-04,108.78299713134766,109.0989990234375,108.74099731445312,109.0459976196289,0
2024-11-05,109.28600311279297,109.36699676513672,108.89600372314453,108.95800018310547,0
2024-11-06,107.29299926757812,107.58200073242188,106.82499694824219,106.88400268554688,0
2024-11-07,108.04100036621094,108.24800109863281,107.6729965209961,107.75399780273438,0
2024-11-08,107.16000366210938,107.72599792480469,106.87000274658203,107.71700286865234,0
2024-11-11,106.54900360107422,106.5780029296875,106.28600311279297,106.52300262451172,0
2024-11-12,106.21399688720703,106.27400207519531,105.9520034790039,106.1969985961914,0
2024-11-13,105.60399627685547,106.55000305175781,105.55899810791016,106.31400299072266,0
2024-11-14,105.30799865722656,105.82499694824219,105.12200164794922,105.35800170898438,0
2024-11-15,105.43499755859375,105.9260025024414,105.16500091552734,105.76000213623047,0
2024-11-18,105.98600006103516,106.0719985961914,105.45500183105469,105.47100067138672,0
2024-11-19,105.95899963378906,106.00499725341797,105.65599822998047,105.7229995727539,0
2024-11-20,105.43000030517578,105.63300323486328,105.06800079345703,105.58399963378906,0
